1  
10000  
57.100000 0.533696 0.849056 -0.555881 0.979747 
57.150000 0.533662 0.851415 -0.555395 0.979765 
57.200000 0.533844 0.853707 -0.554909 0.979782 
57.250000 0.534233 0.855909 -0.554425 0.979800 
57.300000 0.534817 0.858000 -0.553941 0.979818 
57.350000 0.535584 0.859959 -0.553458 0.979835 
57.400000 0.536519 0.861766 -0.552976 0.979853 
57.450000 0.537603 0.863406 -0.552495 0.979870 
57.500000 0.538816 0.864861 -0.552014 0.979888 
57.550000 0.540139 0.866121 -0.551535 0.979905 
57.600000 0.541548 0.867174 -0.551056 0.979923 
57.650000 0.543019 0.868012 -0.550578 0.979940 
57.700000 0.544529 0.868632 -0.550101 0.979958 
57.750000 0.546053 0.869030 -0.549624 0.979975 
57.800000 0.547566 0.869209 -0.549149 0.979992 
57.850000 0.549044 0.869170 -0.548674 0.980010 
57.900000 0.550463 0.868922 -0.548201 0.980027 
57.950000 0.551801 0.868473 -0.547728 0.980044 
58.000000 0.553037 0.867834 -0.547255 0.980061 
58.050000 0.554151 0.867020 -0.546784 0.980078 
58.100000 0.555126 0.866046 -0.546313 0.980096 
58.150000 0.555947 0.864929 -0.545844 0.980113 
58.200000 0.556599 0.863690 -0.545375 0.980130 
58.250000 0.557071 0.862347 -0.544907 0.980147 
58.300000 0.557357 0.860922 -0.544439 0.980164 
58.350000 0.557448 0.859437 -0.543973 0.980181 
58.400000 0.557342 0.857913 -0.543507 0.980198 
58.450000 0.557037 0.856372 -0.543042 0.980215 
58.500000 0.556536 0.854836 -0.542578 0.980232 
58.550000 0.555840 0.853326 -0.542115 0.980249 
58.600000 0.554956 0.851861 -0.541652 0.980265 
58.650000 0.553892 0.850463 -0.541190 0.980282 
58.700000 0.552657 0.849148 -0.540729 0.980299 
58.750000 0.551262 0.847933 -0.540269 0.980316 
58.800000 0.549720 0.846834 -0.539810 0.980333 
58.850000 0.548045 0.845865 -0.539351 0.980349 
58.900000 0.546253 0.845038 -0.538893 0.980366 
58.950000 0.544360 0.844363 -0.538436 0.980383 
59.000000 0.542384 0.843849 -0.537980 0.980399 
59.050000 0.540341 0.843503 -0.537524 0.980416 
59.100000 0.538250 0.843331 -0.537070 0.980432 
59.150000 0.536130 0.843334 -0.536616 0.980449 
59.200000 0.533999 0.843514 -0.536162 0.980465 
59.250000 0.531876 0.843871 -0.535710 0.980482 
59.300000 0.529779 0.844403 -0.535258 0.980498 
59.350000 0.527726 0.845104 -0.534807 0.980515 
59.400000 0.525735 0.845969 -0.534357 0.980531 
59.450000 0.523821 0.846990 -0.533908 0.980548 
59.500000 0.522002 0.848159 -0.533459 0.980564 
59.550000 0.520291 0.849463 -0.533011 0.980580 
59.600000 0.518702 0.850890 -0.532564 0.980597 
59.650000 0.517248 0.852428 -0.532118 0.980613 
59.700000 0.515938 0.854060 -0.531672 0.980629 
59.750000 0.514783 0.855771 -0.531227 0.980645 
59.800000 0.513790 0.857544 -0.530783 0.980661 
59.850000 0.512964 0.859362 -0.530339 0.980678 
59.900000 0.512309 0.861205 -0.529897 0.980694 
59.950000 0.511826 0.863056 -0.529455 0.980710 
60.000000 0.511517 0.864896 -0.529014 0.980726 
60.050000 0.511377 0.866706 -0.528573 0.980742 
60.100000 0.511404 0.868468 -0.528133 0.980758 
60.150000 0.511590 0.870164 -0.527694 0.980774 
60.200000 0.511927 0.871777 -0.527256 0.980790 
60.250000 0.512405 0.873292 -0.526818 0.980806 
60.300000 0.513013 0.874692 -0.526382 0.980822 
60.350000 0.513736 0.875966 -0.525946 0.980838 
60.400000 0.514559 0.877100 -0.525510 0.980854 
60.450000 0.515466 0.878086 -0.525075 0.980869 
60.500000 0.516440 0.878916 -0.524642 0.980885 
60.550000 0.517463 0.879583 -0.524208 0.980901 
60.600000 0.518516 0.880084 -0.523776 0.980917 
60.650000 0.519581 0.880417 -0.523344 0.980932 
60.700000 0.520638 0.880582 -0.522913 0.980948 
60.750000 0.521668 0.880583 -0.522482 0.980964 
60.800000 0.522655 0.880425 -0.522053 0.980979 
60.850000 0.523580 0.880114 -0.521624 0.980995 
60.900000 0.524428 0.879659 -0.521196 0.981011 
60.950000 0.525183 0.879070 -0.520768 0.981026 
61.000000 0.525832 0.878360 -0.520341 0.981042 
61.050000 0.526363 0.877543 -0.519915 0.981057 
61.100000 0.526765 0.876632 -0.519490 0.981073 
61.150000 0.527030 0.875643 -0.519065 0.981088 
61.200000 0.527152 0.874593 -0.518641 0.981104 
61.250000 0.527125 0.873498 -0.518217 0.981119 
61.300000 0.526947 0.872376 -0.517795 0.981135 
61.350000 0.526617 0.871242 -0.517373 0.981150 
61.400000 0.526136 0.870115 -0.516951 0.981165 
61.450000 0.525507 0.869010 -0.516531 0.981181 
61.500000 0.524734 0.867943 -0.516111 0.981196 
61.550000 0.523824 0.866929 -0.515691 0.981211 
61.600000 0.522784 0.865983 -0.515273 0.981226 
61.650000 0.521623 0.865117 -0.514855 0.981242 
61.700000 0.520352 0.864344 -0.514438 0.981257 
61.750000 0.518981 0.863674 -0.514021 0.981272 
61.800000 0.517524 0.863117 -0.513605 0.981287 
61.850000 0.515993 0.862681 -0.513190 0.981302 
61.900000 0.514403 0.862371 -0.512776 0.981317 
61.950000 0.512768 0.862194 -0.512362 0.981333 
62.000000 0.511101 0.862152 -0.511949 0.981348 
62.050000 0.509419 0.862247 -0.511536 0.981363 
62.100000 0.507736 0.862480 -0.511124 0.981378 
62.150000 0.506066 0.862849 -0.510713 0.981393 
62.200000 0.504425 0.863352 -0.510302 0.981408 
62.250000 0.502826 0.863984 -0.509893 0.981423 
62.300000 0.501283 0.864740 -0.509483 0.981437 
62.350000 0.499808 0.865612 -0.509075 0.981452 
62.400000 0.498415 0.866592 -0.508667 0.981467 
62.450000 0.497112 0.867671 -0.508260 0.981482 
62.500000 0.495912 0.868839 -0.507853 0.981497 
62.550000 0.494822 0.870082 -0.507447 0.981512 
62.600000 0.493849 0.871389 -0.507042 0.981526 
62.650000 0.493001 0.872747 -0.506637 0.981541 
62.700000 0.492281 0.874142 -0.506233 0.981556 
62.750000 0.491692 0.875559 -0.505830 0.981571 
62.800000 0.491237 0.876984 -0.505427 0.981585 
62.850000 0.490914 0.878402 -0.505025 0.981600 
62.900000 0.490723 0.879798 -0.504623 0.981614 
62.950000 0.490660 0.881159 -0.504223 0.981629 
63.000000 0.490719 0.882470 -0.503822 0.981644 
63.050000 0.490895 0.883719 -0.503423 0.981658 
63.100000 0.491179 0.884892 -0.503024 0.981673 
63.150000 0.491563 0.885979 -0.502626 0.981687 
63.200000 0.492035 0.886968 -0.502228 0.981702 
63.250000 0.492584 0.887852 -0.501831 0.981716 
63.300000 0.493197 0.888623 -0.501435 0.981731 
63.350000 0.493862 0.889274 -0.501039 0.981745 
63.400000 0.494563 0.889801 -0.500644 0.981759 
63.450000 0.495288 0.890200 -0.500249 0.981774 
63.500000 0.496020 0.890472 -0.499855 0.981788 
63.550000 0.496747 0.890617 -0.499462 0.981803 
63.600000 0.497453 0.890636 -0.499069 0.981817 
63.650000 0.498124 0.890533 -0.498677 0.981831 
63.700000 0.498748 0.890315 -0.498286 0.981845 
63.750000 0.499312 0.889987 -0.497895 0.981860 
63.800000 0.499805 0.889558 -0.497505 0.981874 
63.850000 0.500215 0.889037 -0.497115 0.981888 
63.900000 0.500535 0.888435 -0.496726 0.981902 
63.950000 0.500755 0.887763 -0.496338 0.981916 
64.000000 0.500870 0.887032 -0.495950 0.981930 
64.050000 0.500874 0.886257 -0.495563 0.981945 
64.100000 0.500765 0.885449 -0.495176 0.981959 
64.150000 0.500539 0.884622 -0.494791 0.981973 
64.200000 0.500196 0.883789 -0.494405 0.981987 
64.250000 0.499738 0.882964 -0.494020 0.982001 
64.300000 0.499167 0.882157 -0.493636 0.982015 
64.350000 0.498486 0.881383 -0.493253 0.982029 
64.400000 0.497701 0.880653 -0.492870 0.982043 
64.450000 0.496817 0.879978 -0.492487 0.982057 
64.500000 0.495843 0.879368 -0.492106 0.982071 
64.550000 0.494785 0.878831 -0.491724 0.982084 
64.600000 0.493655 0.878377 -0.491344 0.982098 
64.650000 0.492460 0.878013 -0.490964 0.982112 
64.700000 0.491213 0.877743 -0.490584 0.982126 
64.750000 0.489925 0.877574 -0.490206 0.982140 
64.800000 0.488605 0.877508 -0.489827 0.982154 
64.850000 0.487268 0.877548 -0.489450 0.982167 
64.900000 0.485923 0.877695 -0.489073 0.982181 
64.950000 0.484583 0.877947 -0.488696 0.982195 
65.000000 0.483259 0.878305 -0.488320 0.982208 
65.050000 0.481964 0.878764 -0.487945 0.982222 
65.100000 0.480707 0.879321 -0.487570 0.982236 
65.150000 0.479499 0.879971 -0.487196 0.982249 
65.200000 0.478350 0.880708 -0.486822 0.982263 
65.250000 0.477269 0.881523 -0.486449 0.982277 
65.300000 0.476264 0.882410 -0.486077 0.982290 
65.350000 0.475342 0.883359 -0.485705 0.982304 
65.400000 0.474510 0.884360 -0.485334 0.982317 
65.450000 0.473772 0.885404 -0.484963 0.982331 
65.500000 0.473132 0.886479 -0.484593 0.982344 
65.550000 0.472594 0.887574 -0.484223 0.982358 
65.600000 0.472158 0.888678 -0.483854 0.982371 
65.650000 0.471824 0.889780 -0.483485 0.982385 
65.700000 0.471592 0.890867 -0.483117 0.982398 
65.750000 0.471459 0.891929 -0.482750 0.982411 
65.800000 0.471421 0.892955 -0.482383 0.982425 
65.850000 0.471474 0.893935 -0.482017 0.982438 
65.900000 0.471611 0.894859 -0.481651 0.982451 
65.950000 0.471825 0.895717 -0.481286 0.982465 
66.000000 0.472109 0.896502 -0.480921 0.982478 
66.050000 0.472454 0.897207 -0.480557 0.982491 
66.100000 0.472848 0.897826 -0.480194 0.982505 
66.150000 0.473284 0.898354 -0.479831 0.982518 
66.200000 0.473749 0.898787 -0.479468 0.982531 
66.250000 0.474233 0.899122 -0.479107 0.982544 
66.300000 0.474724 0.899360 -0.478745 0.982557 
66.350000 0.475212 0.899501 -0.478385 0.982570 
66.400000 0.475684 0.899545 -0.478024 0.982584 
66.450000 0.476132 0.899495 -0.477665 0.982597 
66.500000 0.476543 0.899357 -0.477305 0.982610 
66.550000 0.476910 0.899134 -0.476947 0.982623 
66.600000 0.477222 0.898834 -0.476589 0.982636 
66.650000 0.477471 0.898463 -0.476231 0.982649 
66.700000 0.477651 0.898029 -0.475874 0.982662 
66.750000 0.477755 0.897542 -0.475518 0.982675 
66.800000 0.477778 0.897010 -0.475162 0.982688 
66.850000 0.477717 0.896443 -0.474806 0.982701 
66.900000 0.477567 0.895851 -0.474452 0.982714 
66.950000 0.477329 0.895245 -0.474097 0.982727 
67.000000 0.477001 0.894635 -0.473743 0.982740 
67.050000 0.476584 0.894031 -0.473390 0.982752 
67.100000 0.476080 0.893442 -0.473037 0.982765 
67.150000 0.475492 0.892879 -0.472685 0.982778 
67.200000 0.474824 0.892350 -0.472334 0.982791 
67.250000 0.474081 0.891865 -0.471982 0.982804 
67.300000 0.473268 0.891431 -0.471632 0.982817 
67.350000 0.472393 0.891055 -0.471282 0.982829 
67.400000 0.471462 0.890743 -0.470932 0.982842 
67.450000 0.470483 0.890502 -0.470583 0.982855 
67.500000 0.469465 0.890335 -0.470234 0.982867 
67.550000 0.468417 0.890246 -0.469886 0.982880 
67.600000 0.467348 0.890237 -0.469539 0.982893 
67.650000 0.466266 0.890311 -0.469192 0.982905 
67.700000 0.465182 0.890467 -0.468845 0.982918 
67.750000 0.464104 0.890705 -0.468499 0.982931 
67.800000 0.463041 0.891024 -0.468154 0.982943 
67.850000 0.462003 0.891420 -0.467809 0.982956 
67.900000 0.460998 0.891892 -0.467464 0.982968 
67.950000 0.460033 0.892433 -0.467120 0.982981 
68.000000 0.459117 0.893039 -0.466777 0.982993 
68.050000 0.458256 0.893704 -0.466434 0.983006 
68.100000 0.457456 0.894421 -0.466091 0.983018 
68.150000 0.456723 0.895184 -0.465749 0.983031 
68.200000 0.456061 0.895983 -0.465408 0.983043 
68.250000 0.455473 0.896811 -0.465067 0.983056 
68.300000 0.454963 0.897659 -0.464726 0.983068 
68.350000 0.454531 0.898519 -0.464386 0.983080 
68.400000 0.454178 0.899381 -0.464047 0.983093 
68.450000 0.453904 0.900236 -0.463708 0.983105 
68.500000 0.453708 0.901076 -0.463370 0.983118 
68.550000 0.453586 0.901892 -0.463032 0.983130 
68.600000 0.453536 0.902676 -0.462694 0.983142 
68.650000 0.453553 0.903420 -0.462357 0.983154 
68.700000 0.453633 0.904117 -0.462021 0.983167 
68.750000 0.453768 0.904760 -0.461685 0.983179 
68.800000 0.453953 0.905343 -0.461349 0.983191 
68.850000 0.454180 0.905862 -0.461014 0.983203 
68.900000 0.454441 0.906313 -0.460679 0.983216 
68.950000 0.454728 0.906691 -0.460345 0.983228 
69.000000 0.455033 0.906996 -0.460012 0.983240 
69.050000 0.455347 0.907225 -0.459679 0.983252 
69.100000 0.455662 0.907379 -0.459346 0.983264 
69.150000 0.455968 0.907459 -0.459014 0.983276 
69.200000 0.456257 0.907467 -0.458682 0.983288 
69.250000 0.456522 0.907404 -0.458351 0.983300 
69.300000 0.456755 0.907276 -0.458020 0.983312 
69.350000 0.456948 0.907086 -0.457690 0.983324 
69.400000 0.457095 0.906840 -0.457360 0.983336 
69.450000 0.457190 0.906544 -0.457031 0.983348 
69.500000 0.457229 0.906204 -0.456702 0.983360 
69.550000 0.457206 0.905828 -0.456374 0.983372 
69.600000 0.457119 0.905423 -0.456046 0.983384 
69.650000 0.456965 0.904996 -0.455719 0.983396 
69.700000 0.456743 0.904557 -0.455392 0.983408 
69.750000 0.456452 0.904112 -0.455065 0.983420 
69.800000 0.456092 0.903669 -0.454739 0.983432 
69.850000 0.455664 0.903237 -0.454414 0.983444 
69.900000 0.455171 0.902824 -0.454089 0.983456 
69.950000 0.454616 0.902435 -0.453764 0.983468 
70.000000 0.454002 0.902078 -0.453440 0.983479 
70.050000 0.453333 0.901760 -0.453117 0.983491 
70.100000 0.452615 0.901486 -0.452793 0.983503 
70.150000 0.451854 0.901261 -0.452471 0.983515 
70.200000 0.451054 0.901090 -0.452148 0.983526 
70.250000 0.450224 0.900976 -0.451826 0.983538 
70.300000 0.449369 0.900922 -0.451505 0.983550 
70.350000 0.448498 0.900930 -0.451184 0.983562 
70.400000 0.447616 0.901002 -0.450864 0.983573 
70.450000 0.446732 0.901138 -0.450544 0.983585 
70.500000 0.445852 0.901337 -0.450224 0.983596 
70.550000 0.444984 0.901598 -0.449905 0.983608 
70.600000 0.444135 0.901920 -0.449587 0.983620 
70.650000 0.443312 0.902300 -0.449268 0.983631 
70.700000 0.442520 0.902734 -0.448951 0.983643 
70.750000 0.441766 0.903218 -0.448633 0.983654 
70.800000 0.441055 0.903747 -0.448317 0.983666 
70.850000 0.440392 0.904316 -0.448000 0.983678 
70.900000 0.439780 0.904920 -0.447684 0.983689 
70.950000 0.439223 0.905552 -0.447369 0.983701 
71.000000 0.438725 0.906206 -0.447054 0.983712 
71.050000 0.438286 0.906874 -0.446739 0.983723 
71.100000 0.437908 0.907550 -0.446425 0.983735 
71.150000 0.437591 0.908228 -0.446111 0.983746 
71.200000 0.437335 0.908899 -0.445798 0.983758 
71.250000 0.437139 0.909558 -0.445485 0.983769 
71.300000 0.437000 0.910196 -0.445173 0.983781 
71.350000 0.436916 0.910810 -0.444861 0.983792 
71.400000 0.436883 0.911391 -0.444549 0.983803 
71.450000 0.436897 0.911935 -0.444238 0.983815 
71.500000 0.436954 0.912436 -0.443927 0.983826 
71.550000 0.437047 0.912891 -0.443617 0.983837 
71.600000 0.437172 0.913296 -0.443307 0.983848 
71.650000 0.437322 0.913647 -0.442998 0.983860 
71.700000 0.437491 0.913942 -0.442689 0.983871 
71.750000 0.437672 0.914180 -0.442381 0.983882 
71.800000 0.437858 0.914360 -0.442073 0.983893 
71.850000 0.438043 0.914482 -0.441765 0.983905 
71.900000 0.438220 0.914548 -0.441458 0.983916 
71.950000 0.438383 0.914557 -0.441151 0.983927 
72.000000 0.438525 0.914514 -0.440845 0.983938 
72.050000 0.438641 0.914421 -0.440539 0.983949 
72.100000 0.438725 0.914282 -0.440233 0.983960 
72.150000 0.438772 0.914101 -0.439928 0.983972 
72.200000 0.438779 0.913882 -0.439623 0.983983 
72.250000 0.438740 0.913632 -0.439319 0.983994 
72.300000 0.438654 0.913355 -0.439015 0.984005 
72.350000 0.438517 0.913057 -0.438712 0.984016 
72.400000 0.438328 0.912745 -0.438409 0.984027 
72.450000 0.438087 0.912426 -0.438106 0.984038 
72.500000 0.437792 0.912104 -0.437804 0.984049 
72.550000 0.437444 0.911786 -0.437503 0.984060 
72.600000 0.437045 0.911478 -0.437201 0.984071 
72.650000 0.436596 0.911187 -0.436900 0.984082 
72.700000 0.436100 0.910917 -0.436600 0.984093 
72.750000 0.435560 0.910674 -0.436300 0.984104 
72.800000 0.434979 0.910462 -0.436000 0.984115 
72.850000 0.434362 0.910287 -0.435701 0.984126 
72.900000 0.433713 0.910151 -0.435402 0.984137 
72.950000 0.433038 0.910057 -0.435104 0.984147 
73.000000 0.432340 0.910009 -0.434806 0.984158 
73.050000 0.431627 0.910009 -0.434508 0.984169 
73.100000 0.430903 0.910057 -0.434211 0.984180 
73.150000 0.430174 0.910154 -0.433914 0.984191 
73.200000 0.429446 0.910301 -0.433618 0.984202 
73.250000 0.428725 0.910497 -0.433322 0.984212 
73.300000 0.428016 0.910740 -0.433026 0.984223 
73.350000 0.427324 0.911029 -0.432731 0.984234 
73.400000 0.426655 0.911362 -0.432436 0.984245 
73.450000 0.426013 0.911734 -0.432142 0.984255 
73.500000 0.425403 0.912143 -0.431848 0.984266 
73.550000 0.424828 0.912585 -0.431554 0.984277 
73.600000 0.424292 0.913055 -0.431261 0.984287 
73.650000 0.423799 0.913549 -0.430968 0.984298 
73.700000 0.423349 0.914062 -0.430676 0.984309 
73.750000 0.422945 0.914588 -0.430384 0.984319 
73.800000 0.422588 0.915122 -0.430092 0.984330 
73.850000 0.422278 0.915658 -0.429801 0.984341 
73.900000 0.422016 0.916192 -0.429510 0.984351 
73.950000 0.421800 0.916718 -0.429220 0.984362 
74.000000 0.421629 0.917230 -0.428930 0.984372 
74.050000 0.421501 0.917723 -0.428640 0.984383 
74.100000 0.421414 0.918193 -0.428351 0.984393 
74.150000 0.421364 0.918636 -0.428062 0.984404 
74.200000 0.421348 0.919047 -0.427774 0.984414 
74.250000 0.421361 0.919423 -0.427486 0.984425 
74.300000 0.421400 0.919760 -0.427198 0.984435 
74.350000 0.421460 0.920057 -0.426911 0.984446 
74.400000 0.421536 0.920311 -0.426624 0.984456 
74.450000 0.421622 0.920521 -0.426337 0.984467 
74.500000 0.421714 0.920687 -0.426051 0.984477 
74.550000 0.421806 0.920808 -0.425765 0.984488 
74.600000 0.421894 0.920884 -0.425480 0.984498 
74.650000 0.421971 0.920918 -0.425195 0.984508 
74.700000 0.422033 0.920910 -0.424910 0.984519 
74.750000 0.422077 0.920863 -0.424626 0.984529 
74.800000 0.422096 0.920780 -0.424342 0.984539 
74.850000 0.422088 0.920664 -0.424059 0.984550 
74.900000 0.422049 0.920518 -0.423776 0.984560 
74.950000 0.421976 0.920347 -0.423493 0.984570 
75.000000 0.421866 0.920154 -0.423211 0.984581 
75.050000 0.421718 0.919945 -0.422929 0.984591 
75.100000 0.421530 0.919724 -0.422647 0.984601 
75.150000 0.421301 0.919496 -0.422366 0.984611 
75.200000 0.421031 0.919266 -0.422085 0.984622 
75.250000 0.420720 0.919038 -0.421805 0.984632 
75.300000 0.420369 0.918818 -0.421525 0.984642 
75.350000 0.419980 0.918609 -0.421245 0.984652 
75.400000 0.419554 0.918417 -0.420966 0.984662 
75.450000 0.419093 0.918245 -0.420687 0.984673 
75.500000 0.418601 0.918097 -0.420408 0.984683 
75.550000 0.418081 0.917977 -0.420130 0.984693 
75.600000 0.417535 0.917887 -0.419852 0.984703 
75.650000 0.416969 0.917830 -0.419575 0.984713 
75.700000 0.416386 0.917808 -0.419297 0.984723 
75.750000 0.415790 0.917823 -0.419021 0.984733 
75.800000 0.415186 0.917875 -0.418744 0.984743 
75.850000 0.414578 0.917966 -0.418468 0.984753 
75.900000 0.413971 0.918095 -0.418193 0.984764 
